Unnamed: 0,node_id,connector_id,length,dist_from_root,neuron,project,type,inputs,outputs
0,9580450,9585081,0.0186375461311169,0.518587012080706,ADEL,161,1,FLPR,"['AVAL', 'ADEL']"
1,9580507,9585079,0.0,0.9814360153802232,ADEL,161,1,FLPL,"['ADEL', 'AVAL']"
2,9580426,9583895,0.0,0.3020730853061513,ADEL,161,0,ADEL,"['AVAR', 'ADAL']"
3,9580433,9583894,0.0,0.3749917945607083,ADEL,161,0,ADEL,"['ADAL', 'AVAR']"
4,9580489,9583891,0.0,0.8585453694772472,ADEL,161,0,ADEL,"['AVAL', 'ADER']"
0,9580833,9585077,0.0352406709150777,0.4862349535028064,ADER,161,1,FLPL,"['ADER', 'AVAL']"
1,9580748,9583900,0.0,0.1413302304022819,ADER,161,0,ADER,"['ADAR', 'AVAL', 'FLPL']"
2,9580751,9583891,0.0,0.1691930268530842,ADER,161,1,ADEL,"['AVAL', 'ADER']"
0,9535894,9584928,0.0246138966437178,0.8953998958598188,ADFL,161,1,AWBL,"['ADFL', 'AIAL', 'AIZL']"
1,9535823,9584931,0.0,0.3630694402927869,ADFL,161,1,AWBL,"['AVHR', 'ADFL']"
2,9535891,9584868,0.0122484368563297,0.8953998958598188,ADFL,161,1,AVHR,"['AIZL', 'ADFL']"
3,9535851,9584224,0.0,0.6054993379071103,ADFL,161,1,ASHL,"['ADFL', 'AIAL', 'AIZL']"
4,9535799,9584090,0.0,0.2645937723884654,ADFL,161,1,AIYL,"['ADFL', 'AIZL', 'RIBL']"
5,9535802,9584089,0.0,0.2759909556442274,ADFL,161,1,AIYL,"['RIBL', 'AIZL', 'ADFL']"
6,9535906,9584087,0.0259550978841928,0.6054993379071103,ADFL,161,1,AIYL,"['AIZL', 'ADFL', 'AIAL']"
7,9535796,9584086,0.0,0.2471557717890455,ADFL,161,1,AIYL,"['AWBL', 'AWAL', 'ADFL', 'AIZL', 'RIBL']"
8,9535865,9584081,0.0,0.8188749203019082,ADFL,161,1,AIYL,"['RIR', 'ADFL']"
9,9535851,9583911,0.0,0.6054993379071103,ADFL,161,0,ADFL,"['AIZL', 'AVHR']"
10,9535896,9583917,0.003122567139883,0.8132344829213304,ADFL,161,0,ADFL,['AIZL']
11,9535872,9583916,0.0241387539391559,0.899078956071902,ADFL,161,0,ADFL,['RIR']
12,9535819,9583914,0.0,0.3490871090771629,ADFL,161,0,ADFL,"['RIAL', 'AIZL', 'SMBVL']"
13,9535823,9583913,0.0,0.3630694402927869,ADFL,161,0,ADFL,"['AUAL', 'RIAL']"
14,9535835,9583912,0.0,0.444266018140538,ADFL,161,0,ADFL,"['AVHR', 'RIR', 'AIZL']"
15,9535792,9583910,0.0,0.2326286062883813,ADFL,161,0,ADFL,"['RIAL', 'SIBVL', 'SIBDL']"
16,9535809,9583909,0.0,0.3025593966429487,ADFL,161,0,ADFL,"['SMBDL', 'AIZL', 'RIAL', 'AIYL']"
0,9536395,9587387,0.0,0.3493309508364985,ADFR,161,0,ADFR,"['AIZR', 'RIAR']"
1,9536473,9584935,0.0124872679672505,0.6535669929810897,ADFR,161,1,AWBR,"['ADFR', 'AIZR']"
2,9536451,9584863,0.0,0.9128221799147246,ADFR,161,1,AVHL,"['AWBR', 'ASER', 'ADFR']"
3,9536440,9584097,0.0,0.7956253431247367,ADFR,161,1,AIYR,"['ADFR', 'AIZR']"
4,9536475,9584066,0.0066968335845871,0.5894351259392043,ADFR,161,1,AINL,"['AUAR', 'ADFR', 'AFDR']"
5,9536471,9583999,0.0097331939601363,0.8882752543529738,ADFR,161,1,AIAR,"['ADFR', 'AIBR']"
6,9536456,9583931,0.0263974196718186,0.9322647601673624,ADFR,161,0,ADFR,"['AIZR', 'DVA', 'RIR', 'AUAR']"
7,9536391,9583930,0.0,0.3322196222127008,ADFR,161,0,ADFR,"['AIZR', 'RIAR']"
8,9536397,9583928,0.0,0.3627450105017359,ADFR,161,0,ADFR,"['RIAR', 'AUAR']"
9,9536420,9583925,0.0,0.5467484060931483,ADFR,161,0,ADFR,"['AVHL', 'AIZR']"
0,9548652,9584917,0.2743942864156931,0.123322775122877,ADLL,161,1,AWAL,"['ASEL', 'ADLL']"
1,9548694,9584781,0.0,0.8743708146107178,ADLL,161,1,ASIL,"['ADLL', 'AWCL']"
2,9548636,9583944,0.0,0.123322775122877,ADLL,161,0,ADLL,"['AIAL', 'AIBL']"
3,9548690,9583940,0.0,0.7371609245177105,ADLL,161,0,ADLL,['ASKL']
4,9548669,9583938,0.0,0.3039392814382923,ADLL,161,0,ADLL,"['AVJL', 'OLLL', 'AVDL']"
0,9550295,9584923,0.0907097167998094,0.1890669945201467,ADLR,161,1,AWAR,"['ADLR', 'AWBR']"
1,9550305,9584864,0.2840026262608616,0.1890669945201467,ADLR,161,1,AVHL,"['PVPR', 'ADLR', 'AWBR']"
2,9550297,9583955,0.2358628181882408,0.1890669945201467,ADLR,161,0,ADLR,"['AVDL', 'SMBVR']"
3,9550293,9583954,0.0,0.1772632854809468,ADLR,161,0,ADLR,"['AIBR', 'ASKR']"
4,9550331,9583953,0.0,0.4800044957717333,ADLR,161,0,ADLR,"['OLLR', 'AVJR']"
5,9550294,9583951,0.0,0.1890669945201467,ADLR,161,0,ADLR,"['ASKR', 'AWCR', 'AIAR']"
6,9550349,9583962,0.0,0.8656588048342597,ADLR,161,0,ADLR,"['AIAR', 'ASKR']"
7,9550350,9583950,0.0,0.8730568056483344,ADLR,161,0,ADLR,"['ASKR', 'AIAR']"
0,9582012,9584186,0.0662654923297719,0.5206401798332932,AFDL,161,1,ASER,"['AFDL', 'AIZL', 'AIYL']"
1,9582040,9584077,0.0,0.9591266049614428,AFDL,161,1,AINR,"['CEPshDL', 'ASER', 'AFDL']"
2,9582053,9584076,0.0185410206309889,0.5373422306797155,AFDL,161,1,AINR,"['AUAL', 'AFDL']"
3,9582047,9584071,0.0,1.0,AFDL,161,1,AINR,"['AFDL', 'RID', 'AFDR']"
4,9582015,9583993,0.0,0.5706645522863036,AFDL,161,0,AFDL,['AIYL']
5,9582037,9583992,0.0,0.9426668601028868,AFDL,161,0,AFDL,['AIYL']
6,9582048,9583991,0.0072886084550951,0.9426668601028868,AFDL,161,0,AFDL,['AIYL']
0,9578105,9584071,0.0,0.9852027836132408,AFDR,161,1,AINR,"['AFDL', 'RID', 'AFDR']"
1,9578060,9584066,0.0306669698632726,0.5450010947129469,AFDR,161,1,AINL,"['AUAR', 'ADFR', 'AFDR']"
2,9578052,9583967,0.0,0.5147048091138311,AFDR,161,0,AFDR,['AIYR']
3,9578096,9583970,0.0,0.921249491511756,AFDR,161,0,AFDR,['AIYR']
0,9544349,9587455,0.0145198376035577,0.5197711846394167,AIAL,161,1,ASKL,['AIAL']
1,9544318,9584928,0.0142050936666874,0.8411128997707238,AIAL,161,1,AWBL,"['ADFL', 'AIAL', 'AIZL']"
2,9544248,9587303,0.0,0.3581283008053658,AIAL,161,1,ASHL,"['AIBL', 'AIAL']"
3,9544333,9585334,0.0,0.9624357038853752,AIAL,161,1,PVQR,"['AIAL', 'AIAR']"
4,9544270,9585323,0.0,0.5277218605502125,AIAL,161,1,PVQL,"['ASHL', 'AIAL', 'ASKL']"
5,9544247,9585322,0.0,0.3544065157869433,AIAL,161,1,PVQL,"['AIAL', 'ASKL', 'ASJL']"
6,9544203,9585320,0.0,0.1735712993461838,AIAL,161,1,PVQL,['AIAL']
7,9544343,9585319,0.0078168979093883,0.958860473975438,AIAL,161,1,PVQL,"['ASKL', 'AIAL', 'AIBL', 'ASKL']"
8,9544330,9585317,0.0158694169844484,0.9241433186273664,AIAL,161,1,PVQL,"['AIAL', 'ASKL']"
9,9544323,9584951,0.0,0.8780670644143205,AIAL,161,1,AWCR,"['AIBL', 'AIAL']"
10,9544277,9584945,0.0,0.5877271539160398,AIAL,161,1,AWCL,"['AIBL', 'AIAL']"
11,9544323,9584940,0.0,0.8780670644143205,AIAL,161,1,AWCL,"['AIBL', 'AIAL', 'AIYL']"
12,9544324,9583983,0.0,0.8945020851838302,AIAL,161,0,AIAL,"['ASKL', 'AIBL']"
13,9544339,9584915,0.0,0.986850256439906,AIAL,161,1,AWAL,"['AWAR', 'AIAL']"
14,9544344,9584812,0.0167866129657519,0.958860473975438,AIAL,161,1,ASKL,['AIAL']
15,9544323,9584811,0.0,0.8780670644143205,AIAL,161,1,ASKL,['AIAL']
16,9544233,9584810,0.0,0.2907151373134485,AIAL,161,1,ASKL,['AIAL']
17,9544240,9584809,0.0,0.3235845901658366,AIAL,161,1,ASKL,"['ASJL', 'AIAL']"
18,9544269,9584808,0.0,0.5197711846394167,AIAL,161,1,ASKL,['AIAL']
19,9544269,9584807,0.0,0.5197711846394167,AIAL,161,1,ASKL,['AIAL']
20,9544254,9584229,0.0,0.3816605236828758,AIAL,161,1,ASHL,"['AIBL', 'AIAL']"
21,9544299,9584224,0.0435785759215449,0.65429818976872,AIAL,161,1,ASHL,"['ADFL', 'AIAL', 'AIZL']"
22,9544241,9584221,0.0,0.3283218881120873,AIAL,161,1,ASHL,"['AIBL', 'AIAL', 'ASKL']"
23,9544272,9584216,0.0,0.5436815386405123,AIAL,161,1,ASHL,"['AIBL', 'AIAL']"
24,9544252,9584204,0.0,0.3743538992727017,AIAL,161,1,ASGL,"['AIAL', 'AIBL']"
25,9544348,9584203,0.0085297737722688,0.5197711846394167,AIAL,161,1,ASGL,"['AIAL', 'AIML']"
26,9544226,9584202,0.0,0.2642768096617148,AIAL,161,1,ASGL,"['AIAL', 'AIML']"
27,9544316,9584198,0.0047474224334884,0.8411128997707238,AIAL,161,1,ASER,"['AIAL', 'AIBL']"
28,9544236,9584205,0.0,0.3084574133933598,AIAL,161,1,ASGL,['AIAL']
29,9544293,9584119,0.0,0.65429818976872,AIAL,161,1,AIZL,"['AIAL', 'ASEL']"
30,9544318,9584108,0.0142050936666874,0.8411128997707238,AIAL,161,1,AIZL,"['AWBL', 'AIAL']"
31,9544287,9584087,0.0570061719949401,0.5957135394144828,AIAL,161,1,AIYL,"['AIZL', 'ADFL', 'AIAL']"
32,9544351,9584052,0.0264245425845838,0.5197711846394167,AIAL,161,1,AIML,"['ASGL', 'AIAL']"
33,9544217,9584048,0.0,0.2303946673218144,AIAL,161,1,AIML,"['AIAL', 'ASGL']"
34,9544210,9584047,0.0,0.20383230782452,AIAL,161,1,AIML,"['ASGL', 'AIAL']"
35,9544253,9584046,0.0,0.3781038147128961,AIAL,161,1,AIML,"['ASGL', 'AIAL', 'ASJL']"
36,9544226,9583981,0.0,0.2642768096617148,AIAL,161,0,AIAL,"['RIFL', 'ASKL', 'AIBL']"
37,9544232,9583979,0.0,0.2876232474452525,AIAL,161,0,AIAL,"['AIBL', 'RIFL', 'ASKL']"
38,9544277,9583977,0.0,0.5877271539160398,AIAL,161,0,AIAL,"['AIBL', 'AWCL']"
39,9544332,9583974,0.0,0.958860473975438,AIAL,161,0,AIAL,"['PVQL', 'AIBL']"
40,9544275,9583978,0.0,0.5685821748290507,AIAL,161,0,AIAL,"['ASKL', 'ADAL', 'AIBL']"
41,9544275,9583944,0.0,0.5685821748290507,AIAL,161,1,ADLL,"['AIAL', 'AIBL']"
0,9537479,9585337,0.0791084675219715,0.5659158986201516,AIAR,161,1,PVQR,"['AIAR', 'CEPshVR']"
1,9537404,9585336,0.0,0.1870439902854662,AIAR,161,1,PVQR,"['AIAR', 'AIMR']"
2,9537542,9585335,0.0,0.9711191044940582,AIAR,161,1,PVQR,"['AIAR', 'ASKR']"
3,9537543,9585334,0.0,0.976188822461725,AIAR,161,1,PVQR,"['AIAL', 'AIAR']"
4,9537533,9585333,0.0,0.925200991336254,AIAR,161,1,PVQR,"['AIBR', 'ASKR', 'AIAR']"
5,9537533,9584952,0.0,0.925200991336254,AIAR,161,1,AWCR,"['AIAR', 'AIBR']"
6,9537480,9584969,0.0,0.5756826298033453,AIAR,161,1,AWCR,['AIAR']
7,9537517,9584968,0.0,0.7869714720874339,AIAR,161,1,AWCR,['AIAR']
8,9537486,9584961,0.0,0.5991657695218133,AIAR,161,1,AWCR,"['AIAR', 'AIBR', 'AWCL']"
9,9537524,9584934,0.0080763579431309,0.8793026372209557,AIAR,161,1,AWBR,"['AIZR', 'AIAR']"
10,9537536,9584922,0.004152921188278,0.9619250134579216,AIAR,161,1,AWAR,"['PVQR', 'AIAR']"
11,9537463,9584819,0.0511645079157534,0.5659158986201516,AIAR,161,1,ASKR,['AIAR']
12,9537459,9584818,0.0226525637439992,0.5659158986201516,AIAR,161,1,ASKR,['AIAR']
13,9537546,9584817,0.0,0.9906125493103612,AIAR,161,1,ASKR,['AIAR']
14,9537426,9584816,0.0,0.2813157356062317,AIAR,161,1,ASKR,"['AIAR', 'RIFR']"
15,9537437,9584773,0.0,0.3518691054538322,AIAR,161,1,ASHR,"['AIBR', 'AIAR']"
16,9537482,9584771,0.0464288037889624,0.5756826298033453,AIAR,161,1,ASHR,"['AIBR', 'ADAR', 'AIAR']"
17,9537459,9584214,0.0226525637439992,0.5659158986201516,AIAR,161,1,ASGR,['AIAR']
18,9537389,9584211,0.0,0.1353920060825278,AIAR,161,1,ASGR,"['AIAR', 'ASER']"
19,9537437,9584206,0.0,0.3518691054538322,AIAR,161,1,ASGR,"['AIMR', 'AIAR']"
20,9537425,9584069,0.0,0.2763093961032002,AIAR,161,1,AINL,"['AIBR', 'AIAR', 'ASGR']"
21,9537423,9584063,0.0,0.2625923987262413,AIAR,161,1,AIMR,"['AIAR', 'ASGR']"
22,9537429,9584062,0.0,0.2992569074523098,AIAR,161,1,AIMR,"['ASGR', 'AIAR']"
23,9537433,9584061,0.0,0.3254746225110249,AIAR,161,1,AIMR,"['ASGR', 'AIAR']"
24,9537462,9584060,0.0442411990894271,0.5659158986201516,AIAR,161,1,AIMR,"['ASGR', 'AIAR', 'ASKR']"
25,9537440,9584056,0.0,0.3649207759075134,AIAR,161,1,AIMR,"['AIAR', 'ASGR']"
26,9537524,9583999,0.0080763579431309,0.8793026372209557,AIAR,161,0,AIAR,"['ADFR', 'AIBR']"
27,9537485,9583998,0.0,0.5929160597646626,AIAR,161,0,AIAR,"['AIBR', 'ASKR']"
28,9537425,9583997,0.0,0.2763093961032002,AIAR,161,0,AIAR,"['RIFR', 'AIBR']"
29,9537430,9584013,0.0,0.3032996754766585,AIAR,161,0,AIAR,"['ASHR', 'AIBR', 'RIFR']"
30,9537541,9583962,0.0,0.9680705354473788,AIAR,161,1,ADLR,"['AIAR', 'ASKR']"
31,9537495,9583951,0.0,0.6328703630538665,AIAR,161,1,ADLR,"['ASKR', 'AWCR', 'AIAR']"
32,9537542,9583950,0.0,0.9711191044940582,AIAR,161,1,ADLR,"['ASKR', 'AIAR']"
0,9540367,9584951,0.0016574955125147,0.4127360877059182,AIBL,161,1,AWCR,"['AIBL', 'AIAL']"
1,9540367,9584940,0.0016574955125147,0.4127360877059182,AIBL,161,1,AWCL,"['AIBL', 'AIAL', 'AIYL']"
2,9540460,9587617,0.0,0.6722137249181912,AIBL,161,1,RIMR,"['RIBR', 'AIBL']"
3,9540523,9587608,0.0,0.8251417673154737,AIBL,161,1,RIMR,"['SMDDR', 'AIBL']"
4,9540473,9587607,0.0,0.6842113019345322,AIBL,161,1,RIMR,"['AIBL', 'AIBL', 'AVBL', 'RIBR']"
5,9540464,9587607,0.019789598655501,0.6802624225394276,AIBL,161,1,RIMR,"['AIBL', 'AIBL', 'AVBL', 'RIBR']"
6,9540431,9587560,0.0,0.5598271835776374,AIBL,161,1,RIGR,"['AIZR', 'AIBL', 'AVER']"
7,9540518,9587554,0.0,0.8107259322354943,AIBL,161,1,RIGR,"['RIR', 'AIBL', 'URYVR']"
8,9540436,9587552,0.0071668610408457,0.5818251725736517,AIBL,161,1,RIGR,"['AIBL', 'RIBR']"
9,9540298,9587303,0.0,0.1227718598086753,AIBL,161,1,ASHL,"['AIBL', 'AIAL']"
10,9540374,9585319,0.0140210304313238,0.4127360877059182,AIBL,161,1,PVQL,"['ASKL', 'AIAL', 'AIBL', 'ASKL']"
11,9540430,9584973,0.0,0.5573104052175853,AIBL,161,0,AIBL,"['RIMR', 'SMDVR']"
12,9540335,9584945,0.0045656438663796,0.2578939684916361,AIBL,161,1,AWCL,"['AIBL', 'AIAL']"
13,9540335,9583977,0.0045656438663796,0.2578939684916361,AIBL,161,1,AIAL,"['AIBL', 'AWCL']"
14,9540327,9584942,0.0103527076575228,0.2179480570338862,AIBL,161,1,AWCL,"['AIYL', 'AIBL', 'ASEL']"
15,9540560,9584890,0.0,0.9109032911426198,AIBL,161,1,AVKL,"['AVEL', 'AIBL']"
16,9540304,9584229,0.0,0.1359285752703151,AIBL,161,1,ASHL,"['AIBL', 'AIAL']"
17,9540272,9584222,0.0,0.0765894752023792,AIBL,161,1,ASHL,"['AIBL', 'RIFL']"
18,9540291,9584221,0.0,0.1066690659172189,AIBL,161,1,ASHL,"['AIBL', 'AIAL', 'ASKL']"
19,9540321,9584216,0.0,0.197641447882141,AIBL,161,1,ASHL,"['AIBL', 'AIAL']"
20,9540302,9584204,0.0,0.1311323050101456,AIBL,161,1,ASGL,"['AIAL', 'AIBL']"
21,9540362,9584198,0.0,0.3860748633335257,AIBL,161,1,ASER,"['AIAL', 'AIBL']"
22,9540361,9584197,0.0,0.3837690152034576,AIBL,161,1,ASER,"['AIYL', 'AIBL']"
23,9540328,9584194,0.0150613853225094,0.2179480570338862,AIBL,161,1,ASER,"['AIBL', 'AWCR']"
24,9540378,9584184,0.0,0.4315066747209287,AIBL,161,1,ASER,"['AIBL', 'AIYL']"
25,9540329,9584170,0.017225644362465,0.2179480570338862,AIBL,161,1,ASEL,"['AIYL', 'AIBL', 'AWCL']"
26,9540329,9584171,0.017225644362465,0.2179480570338862,AIBL,161,1,ASEL,"['AIYL', 'AIBL']"
27,9540297,9584175,0.0,0.1210147327013847,AIBL,161,1,ASEL,"['AIYL', 'AIBL']"
28,9540376,9584174,0.0,0.4283937097960413,AIBL,161,1,ASEL,"['AIBL', 'AIYL']"
29,9540528,9584140,0.0,0.8393703288802414,AIBL,161,1,AIZR,"['AVEL', 'AIBL', 'RIMR']"
30,9540432,9584139,0.0,0.5689426363441706,AIBL,161,1,AIZR,"['AIBL', 'RIMR']"
31,9540411,9584133,0.0,0.5156716484262622,AIBL,161,1,AIZR,['AIBL']
32,9540533,9584125,0.0,0.8499071845725087,AIBL,161,1,AIZR,"['AVEL', 'AIBL', 'RIMR']"
33,9540429,9584124,0.0,0.5503655533533238,AIBL,161,1,AIZR,"['RIMR', 'AIBL']"
34,9540278,9584074,0.0099420919528418,0.0782250832679749,AIBL,161,1,AINR,"['AWCL', 'AIBL']"
35,9540475,9584027,0.0,0.6923972184342833,AIBL,161,0,AIBL,"['RIMR', 'AVBL']"
36,9540543,9584026,0.0,0.8688238896607415,AIBL,161,0,AIBL,"['RIMR', 'SMDDR']"
37,9540551,9584022,0.0,0.8856896336250181,AIBL,161,0,AIBL,"['RIMR', 'SMDDR']"
38,9540462,9584019,0.0,0.6802624225394276,AIBL,161,0,AIBL,"['RIMR', 'RIBR']"
39,9540442,9584018,0.0,0.5951483829515988,AIBL,161,0,AIBL,"['AVER', 'RIBR']"
40,9540425,9584017,0.0,0.5378354931593343,AIBL,161,0,AIBL,"['RIMR', 'SMDVR']"
41,9540468,9584020,0.0245767868030553,0.6802624225394276,AIBL,161,0,AIBL,"['BAGL', 'RIBR', 'AVBL', 'RIMR']"
42,9540368,9583983,0.0031609109478046,0.4127360877059182,AIBL,161,1,AIAL,"['ASKL', 'AIBL']"
43,9540267,9583981,0.0,0.0595866506069602,AIBL,161,1,AIAL,"['RIFL', 'ASKL', 'AIBL']"
44,9540273,9583979,0.0,0.0782250832679749,AIBL,161,1,AIAL,"['AIBL', 'RIFL', 'ASKL']"
45,9540324,9583978,0.0,0.2114948160283864,AIBL,161,1,AIAL,"['ASKL', 'ADAL', 'AIBL']"
46,9540373,9583974,0.012409096147002,0.4127360877059182,AIBL,161,1,AIAL,"['PVQL', 'AIBL']"
47,9540337,9583944,0.0121229762885959,0.2578939684916361,AIBL,161,1,ADLL,"['AIAL', 'AIBL']"
0,9575990,9652670,0.0,0.576932197342311,AIBR,161,1,AIZL,"['AIBR', 'RIML']"
1,9575992,9652669,0.0,0.5825477441495333,AIBR,161,1,AIZL,"['AIBR', 'RIML']"
2,9576043,9587886,0.0,0.7681354536664587,AIBR,161,1,URXL,"['PVPL', 'URAVL', 'AIBR', 'RIGL']"
3,9576025,9587589,0.0064691371433516,0.71107134828544,AIBR,161,1,RIML,"['AIBR', 'RIBL', 'AVBR']"
4,9575948,9587468,0.0059185018806812,0.4174939004728895,AIBR,161,1,AWCL,"['AIYR', 'AWCR', 'AIBR']"
5,9576031,9585491,0.037890715754027,0.71107134828544,AIBR,161,1,RIBL,"['AVAL', 'AIBR']"
6,9575953,9585333,0.0175957576918385,0.4174939004728895,AIBR,161,1,PVQR,"['AIBR', 'ASKR', 'AIAR']"
7,9576043,9585299,0.0,0.7681354536664587,AIBR,161,1,PVPL,"['AIBR', 'RIGL', 'URXL', 'URYVL']"
8,9576134,9585300,0.0,0.9964225140937996,AIBR,161,1,PVPL,"['AIBR', 'AVAR']"
9,9576126,9585060,0.0,0.9722510047538367,AIBR,161,1,DVC,"['AIBR', 'AVAR']"
10,9576018,9585059,0.0,0.7073468715784368,AIBR,161,1,DVC,"['RIGL', 'AIBR']"
11,9575995,9585055,0.0084165783362611,0.5987670819101909,AIBR,161,1,DVC,"['RIGL', 'RIBL', 'AIBR']"
12,9576133,9584036,0.0,0.9947493479947432,AIBR,161,0,AIBR,"['PVPL', 'RIML', 'AVBR']"
13,9575906,9584961,0.0,0.2185412118116458,AIBR,161,1,AWCR,"['AIAR', 'AIBR', 'AWCL']"
14,9576163,9584952,0.011261963124619,0.3974153850956674,AIBR,161,1,AWCR,"['AIAR', 'AIBR']"
15,9575955,9584950,0.0,0.4370536066778536,AIBR,161,1,AWCR,"['AIBR', 'AIYR']"
16,9575908,9584948,0.0,0.2303987133238154,AIBR,161,1,AWCL,"['AWCR', 'AIBR']"
17,9575914,9584944,0.0,0.2651576413998616,AIBR,161,1,AWCL,"['ASEL', 'AIYR', 'AIBR']"
18,9576114,9584898,0.0,0.9487139585409426,AIBR,161,1,AVKR,"['AVER', 'RIML', 'AIBR']"
19,9575880,9584773,0.0,0.1095644611834846,AIBR,161,1,ASHR,"['AIBR', 'AIAR']"
20,9575905,9584771,0.0,0.212958041204521,AIBR,161,1,ASHR,"['AIBR', 'ADAR', 'AIAR']"
21,9575913,9584193,0.0,0.2612843278254887,AIBR,161,1,ASER,"['AIYR', 'AIBR']"
22,9575885,9584188,0.0,0.1239327911731934,AIBR,161,1,ASER,"['AIYR', 'AIBR']"
23,9575945,9584183,0.0081001435193491,0.4174939004728895,AIBR,161,1,ASER,"['AIBR', 'AIYR']"
24,9575930,9584173,0.0,0.3389692721500956,AIBR,161,1,ASEL,"['AIBR', 'AWCR']"
25,9575945,9584162,0.0081001435193491,0.4174939004728895,AIBR,161,1,ASEL,"['AIYR', 'AIBR']"
26,9575959,9584160,0.0,0.448505141343599,AIBR,161,1,ASEL,"['AIYR', 'AIBR', 'AIYL']"
27,9575980,9584118,0.0,0.5099840549242244,AIBR,161,1,AIZL,"['AIBR', 'RIML']"
28,9575984,9584116,0.0,0.5191917228933399,AIBR,161,1,AIZL,"['RIML', 'AIBR']"
29,9576081,9584111,0.0,0.8697381263653549,AIBR,161,1,AIZL,"['RIML', 'AIBR', 'AVER']"
30,9576075,9584110,0.0,0.8500140878067571,AIBR,161,1,AIZL,"['AIBR', 'RIML']"
31,9575991,9584107,0.0,0.5800075471533518,AIBR,161,1,AIZL,"['AIBR', 'RIML']"
32,9575869,9584069,0.0,0.0736135516411065,AIBR,161,1,AINL,"['AIBR', 'AIAR', 'ASGR']"
33,9575987,9584044,0.0,0.5431411628261141,AIBR,161,0,AIBR,"['SMDVL', 'RIML']"
34,9575988,9584042,0.0,0.5642084322261266,AIBR,161,0,AIBR,"['RIML', 'SMDVL']"
35,9576029,9584041,0.0238734920134006,0.71107134828544,AIBR,161,0,AIBR,"['RIML', 'AVBR']"
36,9576038,9584040,0.0,0.7517291559127275,AIBR,161,0,AIBR,"['AVBR', 'RIML']"
37,9576076,9584039,0.0,0.8520454238890859,AIBR,161,0,AIBR,"['RIML', 'SMDDL']"
38,9576081,9584038,0.0,0.8697381263653549,AIBR,161,0,AIBR,"['RIML', 'SMDDL']"
39,9576093,9584037,0.0,0.8957036468749915,AIBR,161,0,AIBR,"['RIML', 'SMDDL']"
40,9576089,9584035,0.0,0.8857295822283906,AIBR,161,0,AIBR,"['RIML', 'SMDDL']"
41,9576026,9584031,0.0086287987869219,0.71107134828544,AIBR,161,0,AIBR,"['RIBL', 'AVBR', 'RIML']"
42,9576002,9584029,0.0,0.6190197412273556,AIBR,161,0,AIBR,"['AVEL', 'RIBL']"
