,connector_id,length,dist_from_root,neuron,project,type,inputs,outputs
0,4502196,0.017150699879732906,0.14532726357583683,RID,98,1,RIBR,"['RID', 'AVDR']"
1,5067180,0.042497405561331844,0.06276347560370282,RID,98,1,AINR,"['RID', 'BAGL', 'BAGR']"
2,4508800,0.0,0.7063064208837717,RID,98,1,PVCR,"['AVDR', 'RID', 'AVBR']"
3,4508789,0.0,0.23141476330951619,RID,98,1,PVCR,"['RID', 'AVBR', 'AVDL']"
4,4508788,0.0,0.2305958570382618,RID,98,1,PVCR,"['RID', 'AVBR', 'AVDL']"
5,4508769,0.0,0.43194189065028654,RID,98,1,PVCR,"['RID', 'SIAVL']"
6,4506781,0.0,0.7399458721039441,RID,98,1,PVCR,"['AVBR', 'RID']"
7,4506780,0.0,0.7368211414985815,RID,98,1,PVCR,"['AVBR', 'AVDR', 'RID']"
8,4506779,0.0,0.7317055548194865,RID,98,1,PVCR,"['RID', 'AVDR', 'AVBR']"
9,4504089,0.016178133328757158,0.06276347560370282,RID,98,1,AINL,"['RID', 'CEPshDL', 'AFDL']"
10,4504088,0.020822289501227075,0.06276347560370282,RID,98,1,AINL,"['CEPshDL', 'RID', 'AFDL']"
11,4504087,0.024333679036321488,0.06276347560370282,RID,98,1,AINL,"['CEPshDL', 'RID', 'AFDL']"
12,4504086,0.026545247018840475,0.06276347560370282,RID,98,1,AINL,"['CEPshDL', 'RID', 'AFDL']"
0,4502196,0.017150699879732906,0.14532726357583683,RID,98,1,RIBR,"['RID', 'AVDR']"
1,5067180,0.042497405561331844,0.06276347560370282,RID,98,1,AINR,"['RID', 'BAGL', 'BAGR']"
2,4508800,0.0,0.7063064208837717,RID,98,1,PVCR,"['AVDR', 'RID', 'AVBR']"
3,4508789,0.0,0.23141476330951619,RID,98,1,PVCR,"['RID', 'AVBR', 'AVDL']"
4,4508788,0.0,0.2305958570382618,RID,98,1,PVCR,"['RID', 'AVBR', 'AVDL']"
5,4508769,0.0,0.43194189065028654,RID,98,1,PVCR,"['RID', 'SIAVL']"
6,4506781,0.0,0.7399458721039441,RID,98,1,PVCR,"['AVBR', 'RID']"
7,4506780,0.0,0.7368211414985815,RID,98,1,PVCR,"['AVBR', 'AVDR', 'RID']"
8,4506779,0.0,0.7317055548194865,RID,98,1,PVCR,"['RID', 'AVDR', 'AVBR']"
9,4504089,0.016178133328757158,0.06276347560370282,RID,98,1,AINL,"['RID', 'CEPshDL', 'AFDL']"
10,4504088,0.020822289501227075,0.06276347560370282,RID,98,1,AINL,"['CEPshDL', 'RID', 'AFDL']"
11,4504087,0.024333679036321488,0.06276347560370282,RID,98,1,AINL,"['CEPshDL', 'RID', 'AFDL']"
12,4504086,0.026545247018840475,0.06276347560370282,RID,98,1,AINL,"['CEPshDL', 'RID', 'AFDL']"
