Unnamed: 0,connector_id,length,dist_from_root,neuron,project,type,inputs,outputs
0,4496755,0.0,0.2591612025207343,ADAL,98,1,ADFL,['ADAL']
1,4496761,0.0,0.2612800960897806,ADAL,98,1,ADFL,['ADAL']
2,4497336,0.0704613787778582,0.5747982286963007,ADAL,98,1,ADLL,['ADAL']
3,4497342,0.0728331812281164,0.5747982286963007,ADAL,98,1,ADLL,['ADAL']
4,4497540,0.0728331812281164,0.5747982286963007,ADAL,98,1,ADLL,['ADAL']
5,4498549,0.0337240670219189,0.5747982286963007,ADAL,98,1,ASHL,['ADAL']
6,4498650,0.012260003310249,0.2524783608643596,ADAL,98,1,ASHL,['ADAL']
7,4498653,0.0225329186141323,0.2524783608643596,ADAL,98,1,ASHL,['ADAL']
8,4499656,0.0,0.7848896009929087,ADAL,98,1,URBL,['ADAL']
9,4502327,0.0,0.756041289095473,ADAL,98,1,RICL,['ADAL']
10,4505592,0.0,0.2557820874157799,ADAL,98,0,ADAL,['RIML']
11,4505644,0.0,0.886613625735191,ADAL,98,1,RICR,['ADAL']
12,4506165,0.0062908642879926,0.4324336678666111,ADAL,98,1,RIFL,['ADAL']
13,4507211,0.0,0.4754459512170019,ADAL,98,0,ADAL,"['AVBL', 'AVDR']"
14,4508070,0.0,0.5747982286963007,ADAL,98,0,ADAL,"['AVDR', 'AVJR']"
15,4508626,0.0,0.3440971489288461,ADAL,98,0,ADAL,"['AIBR', 'AIZL', 'RIML']"
16,4508707,0.0,0.7772038802884594,ADAL,98,0,ADAL,"['AVBL', 'AVJR']"
17,4508750,0.0,0.2327724729965926,ADAL,98,0,ADAL,"['AVBR', 'RIML']"
18,4508780,0.0,0.4397218086053313,ADAL,98,0,ADAL,"['AVBL', 'RIPL']"
19,4508952,0.0525433519134712,0.6781681724545998,ADAL,98,0,ADAL,"['AVAL', 'AVBR', 'SAAVL']"
0,4497194,0.0,0.7245956860171534,ADAR,98,0,ADAR,"['AVBL', 'RIPR']"
1,4497642,0.0678493826790795,0.474195138366634,ADAR,98,1,ADLR,['ADAR']
2,4498693,0.0,0.6641702866255305,ADAR,98,1,ASHR,['ADAR']
3,4499540,0.0,0.2255711537773651,ADAR,98,1,AQR,['ADAR']
4,4499864,0.0,0.6876878096292246,ADAR,98,1,CEPDR,['ADAR']
5,4502375,0.0,0.2960568783778546,ADAR,98,1,RICL,['ADAR']
6,4504491,0.0,0.673428461352501,ADAR,98,0,ADAR,"['AVBR', 'AVJL']"
7,4504867,0.1004914074905368,0.2613145729176804,ADAR,98,1,AVHL,['ADAR']
8,4505524,0.0,0.6757936115118149,ADAR,98,1,RICR,['ADAR']
9,4505720,0.0,0.7401960290390059,ADAR,98,0,ADAR,"['RICR', 'RIPR', 'URADR']"
10,4508573,0.0063793715223535,0.474195138366634,ADAR,98,0,ADAR,['AVJL']
11,4508813,0.0083034582692495,0.2700469950308497,ADAR,98,0,ADAR,"['AVEL', 'RIMR']"
12,4508835,0.0,0.2626352761953779,ADAR,98,0,ADAR,"['DVA', 'RICL']"
13,4508954,0.0,0.4716543110380261,ADAR,98,0,ADAR,"['AVBR', 'OLQVR', 'RIPR']"
14,4508972,0.1004914074905368,0.2613145729176804,ADAR,98,0,ADAR,"['AVBR', 'RIMR']"
15,4509472,0.0046307777511781,0.474195138366634,ADAR,98,0,ADAR,"['AVBR', 'AVJL']"
0,4502852,0.0,0.4644257670691287,ADEL,98,1,RIGL,['ADEL']
1,4509158,0.0,0.832273913141036,ADEL,98,0,ADEL,"['RIS', 'SMDVR']"
2,4509162,0.0180146148415644,0.1845699013980968,ADEL,98,0,ADEL,"['RIGL', 'SAADL']"
3,4509167,0.0279617489082798,0.3357723753593791,ADEL,98,0,ADEL,"['AVKL', 'RIGL']"
4,4509170,0.0,0.1208680466202322,ADEL,98,0,ADEL,"['AVAR', 'AVDR', 'RIFL']"
5,4509202,0.0175440592248785,0.3357723753593791,ADEL,98,0,ADEL,['AVAR']
0,4500183,0.0,0.800381667236394,ADER,98,1,AQR,['ADER']
1,4507032,0.0324284590871257,0.8388096614911339,ADER,98,1,FLPR,['ADER']
2,4509281,0.0372144343707895,0.1464022198625507,ADER,98,0,ADER,"['AQR', 'RIGR']"
3,4509289,0.0591285736018224,0.1464022198625507,ADER,98,0,ADER,"['AQR', 'AVAL']"
4,4509304,0.1035342984170415,0.0,ADER,98,0,ADER,['AVAL']
5,4509339,0.0,0.7461800211228886,ADER,98,0,ADER,['RIGR']
0,4496748,0.0,0.2016937358581487,ADFL,98,0,ADFL,"['RIAL', 'SMBVL']"
1,4496755,0.0,0.1619998607458063,ADFL,98,0,ADFL,"['ADAL', 'ASHL', 'RIAL']"
2,4496761,0.0,0.1619998607458063,ADFL,98,0,ADFL,"['ADAL', 'RIAL']"
3,4496778,0.0,0.1363808312655595,ADFL,98,0,ADFL,"['RIAL', 'SMBVL']"
4,4496845,0.0,0.9711041142837782,ADFL,98,1,ADFR,['ADFL']
5,4497079,0.0,0.2045242884363156,ADFL,98,1,AWBL,['ADFL']
6,4500985,0.0,0.1184034065047718,ADFL,98,1,AIYL,['ADFL']
7,4501452,0.0,0.1521810444719472,ADFL,98,1,AIZL,['ADFL']
8,4501499,0.0,0.4630612464915625,ADFL,98,1,AIZL,['ADFL']
9,4503233,0.0,0.8329126928262973,ADFL,98,1,AWBL,['ADFL']
10,4503238,0.0,0.2016937358581487,ADFL,98,1,AWBL,['ADFL']
11,4503240,0.0,0.2016937358581487,ADFL,98,1,AWBL,['ADFL']
12,4503293,0.0,0.8604586661197452,ADFL,98,1,AWBL,['ADFL']
13,4506878,0.0,0.189578401903327,ADFL,98,1,AIZL,['ADFL']
14,4508172,0.0,0.5307359720922855,ADFL,98,1,AVHR,['ADFL']
15,4508177,0.0,0.7289335411604406,ADFL,98,1,AVHR,['ADFL']
16,4508218,0.0,0.2110678600091538,ADFL,98,1,AVHR,['ADFL']
17,4509274,0.0,0.8578336742929049,ADFL,98,0,ADFL,"['ADFR', 'AIZL', 'AUAL']"
18,4509324,0.0,0.9743554518528056,ADFL,98,0,ADFL,"['AIZR', 'RIMR']"
19,4509394,0.0258118355399815,0.5307359720922855,ADFL,98,0,ADFL,['AIZL']
20,4509402,0.0208393853255734,0.5307359720922855,ADFL,98,0,ADFL,"['AIZL', 'AUAL', 'RIAL']"
21,4509408,0.0,0.4443218768832915,ADFL,98,0,ADFL,"['AFDL', 'AIZL', 'SMBVL']"
22,4509430,0.0,0.3849937094442259,ADFL,98,0,ADFL,"['AUAL', 'RIAL']"
23,4509439,0.0,0.2714124461990898,ADFL,98,0,ADFL,"['AIZL', 'RIAL']"
24,4509479,0.0,0.2252071141069331,ADFL,98,0,ADFL,"['AIZL', 'RIAL', 'SMBVL']"
0,4496845,0.0,0.8423638420688955,ADFR,98,0,ADFR,"['ADFL', 'AIZR', 'AUAR']"
1,4496849,0.0,0.6736124426691579,ADFR,98,0,ADFR,"['AIZR', 'RIR']"
2,4496882,0.0,0.1765628298725149,ADFR,98,0,ADFR,['RIAR']
3,4496896,0.0,0.1765628298725149,ADFR,98,0,ADFR,"['RIAR', 'SMBVR']"
4,4496907,0.0,0.3074978264963579,ADFR,98,0,ADFR,['RIAR']
5,4496911,0.0,0.3674646496059168,ADFR,98,0,ADFR,"['AFDR', 'AIZR']"
6,4496938,0.0,0.1686634881816423,ADFR,98,0,ADFR,['RIAR']
7,4496943,0.0,0.2476508576683737,ADFR,98,0,ADFR,"['RIGR', 'RIR']"
8,4496946,0.0,0.274282573245239,ADFR,98,0,ADFR,['RIAR']
9,4497345,0.0,0.7352370774104559,ADFR,98,1,AWBR,['ADFR']
10,4501203,0.0021650548530618,0.4150941235151395,ADFR,98,1,AIYR,['ADFR']
11,4501951,0.0,0.5278247849516744,ADFR,98,1,AIZR,['ADFR']
12,4503187,0.0,0.2804758767344014,ADFR,98,0,ADFR,"['RIAR', 'URXR']"
13,4503190,0.0,0.5933498687153034,ADFR,98,0,ADFR,"['AIAR', 'AIZR']"
14,4503233,0.0,1.0,ADFR,98,1,AWBL,['ADFR']
15,4503293,0.0,0.9672172604147968,ADFR,98,1,AWBL,['ADFR']
16,4503329,0.0,0.2680496623694737,ADFR,98,1,AWBR,['ADFR']
17,4503338,0.0,0.274282573245239,ADFR,98,1,AWBR,['ADFR']
18,4503346,0.0273668246998137,0.2601397499316298,ADFR,98,1,AWBR,['ADFR']
19,4503370,0.0,0.7568994710165273,ADFR,98,1,AWBR,['ADFR']
20,4504867,0.0,0.2601397499316298,ADFR,98,1,AVHL,['ADFR']
21,4508143,0.0,0.3174695834425309,ADFR,98,1,AVHL,['ADFR']
22,4509274,0.0,0.9672172604147968,ADFR,98,1,ADFL,['ADFR']
23,5067200,0.0,0.1765628298725149,ADFR,98,0,ADFR,"['AIZR', 'RIAR']"
0,4497326,0.0,0.0200765157951146,ADLL,98,0,ADLL,['ASJL']
1,4497336,0.1075027855626367,0.2135966167015556,ADLL,98,0,ADLL,"['ADAL', 'AIAL', 'AIBL']"
2,4497342,0.1019579484760863,0.2135966167015556,ADLL,98,0,ADLL,"['ADAL', 'AIBL', 'ASKL']"
3,4497352,0.1466871852177376,0.2135966167015556,ADLL,98,0,ADLL,['ASKL']
4,4497353,0.1284786499786356,0.2135966167015556,ADLL,98,0,ADLL,"['AIAL', 'ASKL']"
5,4497354,0.1284786499786356,0.2135966167015556,ADLL,98,0,ADLL,"['AIAL', 'ASKL']"
6,4497362,0.1138376415733747,0.2135966167015556,ADLL,98,0,ADLL,"['AVDL', 'AVJL']"
7,4497363,0.1138376415733747,0.2135966167015556,ADLL,98,0,ADLL,"['AVDL', 'OLLL']"
8,4497450,0.1598613009537533,0.2135966167015556,ADLL,98,0,ADLL,"['AVAL', 'AVAL']"
9,4497490,0.0,0.7920079107138714,ADLL,98,0,ADLL,"['AIAL', 'ASKL', 'AWCL']"
10,4497516,0.0,0.6508364540585939,ADLL,98,0,ADLL,"['AIAL', 'AWCL']"
11,4497540,0.1019579484760863,0.2135966167015556,ADLL,98,0,ADLL,"['ADAL', 'AIBL']"
12,4497572,0.1528483546167482,0.2135966167015556,ADLL,98,0,ADLL,"['AIAL', 'ASKL']"
13,4497575,0.1038773736722026,0.2135966167015556,ADLL,98,0,ADLL,"['AIBL', 'ASHL', 'AVDR']"
14,4497831,0.1379494558498189,0.2135966167015556,ADLL,98,0,ADLL,"['AVAL', 'AVDR']"
15,4508167,0.1392953819608803,0.2135966167015556,ADLL,98,1,AVHR,['ADLL']
0,4496831,0.2146166441595678,0.0414357039792729,ADLR,98,1,AWAR,['ADLR']
1,4497578,0.0,0.8406331159481476,ADLR,98,0,ADLR,"['AIAR', 'AIBR', 'ASKR', 'AWCR']"
2,4497611,0.0,0.1894545766765146,ADLR,98,0,ADLR,"['AVDR', 'AVJR', 'SIBDL']"
3,4497638,0.0531677236148706,0.0414357039792729,ADLR,98,0,ADLR,"['ASHR', 'AVAR', 'AVAR']"
4,4497642,0.2615704104064669,0.0414357039792729,ADLR,98,0,ADLR,"['ADAR', 'AIAR', 'AIBR']"
5,4497659,0.2720909777794539,0.0414357039792729,ADLR,98,0,ADLR,"['AIBR', 'ASHR']"
6,4497674,0.3111972622331613,0.0414357039792729,ADLR,98,0,ADLR,"['AIAR', 'ASKR', 'AWCR']"
7,4497689,0.3498509630716407,0.0414357039792729,ADLR,98,0,ADLR,"['AIAR', 'AIBR']"
8,4497723,0.1055975786411441,0.0414357039792729,ADLR,98,0,ADLR,"['ASHR', 'AVAR', 'AVAR']"
9,4497733,0.0,0.7917273850371335,ADLR,98,0,ADLR,['ASKR']
10,4497789,0.347582552846208,0.0414357039792729,ADLR,98,0,ADLR,['AIBR']
11,4503171,0.0531677236148706,0.0414357039792729,ADLR,98,1,AWAR,['ADLR']
12,4503184,0.2909267339318457,0.0414357039792729,ADLR,98,1,AWAR,['ADLR']
13,4503524,0.0,0.6161844317128479,ADLR,98,1,AWCR,['ADLR']
14,4503993,0.3498509630716407,0.0414357039792729,ADLR,98,1,AIAR,['ADLR']
